Month,Day of the month,Hour of the day,Day of the week,Outdoor air dry bulb temperature,Outdoor air dew point temperature,Electrical load 1 hour ago,Electrical load 2 hour ago,Electrical load 3 hour ago,Electrical load 4 hour ago,Electrical load 5 hour ago,Electrical load 6 hour ago,Electrical load 7 hour ago,Electrical load 8 hour ago,Electrical load 9 hour ago,Electrical load 10 hour ago,Electrical load 11 hour ago,Electrical load 12 hour ago,Electrical load 13 hour ago,Electrical load 14 hour ago,Electrical load 15 hour ago,Electrical load 16 hour ago,Electrical load 17 hour ago,Electrical load 18 hour ago,Electrical load 19 hour ago,Electrical load 20 hour ago,Electrical load 21 hour ago,Electrical load 22 hour ago,Electrical load 23 hour ago,Electrical load 24 hour ago,Electrical load
7,1,13,5,15.9,12.1,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,440.2,459,503.4,529.9,554.8,580.1,567.4,562.9
7,1,14,5,18.3,12.7,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,440.2,459,503.4,529.9,554.8,580.1,554.3
7,1,15,5,18.2,11.2,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,440.2,459,503.4,529.9,554.8,552.3
7,1,16,5,18.1,10.4,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,440.2,459,503.4,529.9,511.9
7,1,17,5,16.8,8.9,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,440.2,459,503.4,468.7
7,1,18,5,17.2,9.3,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,440.2,459,444.9
7,1,19,5,14.3,10.3,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,440.2,435.4
7,1,20,5,14,10.4,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,412.5,403.9
7,1,21,5,13.4,10.4,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,410.6,391.2
7,1,22,5,12.7,8.9,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,400.4,375.5
7,1,23,5,12,8.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,390.1,357.6
7,2,0,6,11.5,8.3,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,376.2,352.7
7,2,1,6,11.2,8.4,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,396.5,356.9
7,2,2,6,10.7,8.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,393.5,352.2
7,2,3,6,10.5,8.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,397.1,349.1
7,2,4,6,10.7,8.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,408.3,347.4
7,2,5,6,11,9.3,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,417.1,352.5
7,2,6,6,12.1,9.5,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,460,364.4
7,2,7,6,13.4,8.9,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,473.1,389.3
7,2,8,6,14.6,8.7,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,507.3,396.3
7,2,9,6,15.4,7.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,535.9,414.4
7,2,10,6,16.6,8,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,561.7,433
7,2,11,6,17.8,7,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,573.1,430.6
7,2,12,6,17.4,9.5,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,569.3,437.7
7,2,13,6,16.8,8.6,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,562.9,436.4
7,2,14,6,20,8.1,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,554.3,442.6
7,2,15,6,19.2,7.7,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,552.3,436.8
7,2,16,6,19,8.6,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,511.9,427.8
7,2,17,6,18.6,10.3,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,468.7,420.8
7,2,18,6,19.1,6.1,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,444.9,414.4
7,2,19,6,18.3,5.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,435.4,403.4
7,2,20,6,16.2,5.7,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,403.9,391
7,2,21,6,15.3,6.7,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,391.2,378.8
7,2,22,6,14.2,7.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,375.5,372.2
7,2,23,6,13.1,7.9,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,357.6,357.2
7,3,0,7,12.6,8.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,352.7,364.4
7,3,1,7,12,8.9,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,356.9,350
7,3,2,7,11.5,9.1,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,352.2,352.8
7,3,3,7,10.7,8.8,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,349.1,351.2
7,3,4,7,10.6,9,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,347.4,348.5
7,3,5,7,11.3,9.7,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,352.5,352.6
7,3,6,7,12.5,10,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,364.4,368.6
7,3,7,7,14,10.5,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,389.3,384.3
7,3,8,7,15.5,10.2,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,396.3,393.5
7,3,9,7,16,9,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,414.4,403.7
7,3,10,7,18.9,10.9,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,433,412.7
7,3,11,7,18.3,9.5,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,430.6,417.8
7,3,12,7,18.5,10,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,437.7,421.7
7,3,13,7,18.4,10.6,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.4,424.3
7,3,14,7,20.2,10.4,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,442.6,436.1
7,3,15,7,20.7,11.4,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,436.8,438.2
7,3,16,7,19.9,11.1,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,427.8,435.5
7,3,17,7,19.7,11.6,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,420.8,424.8
7,3,18,7,19.5,11.6,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,414.4,427.2
7,3,19,7,18.9,11.9,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,403.4,402.3
7,3,20,7,17.5,12,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,391,381.8
7,3,21,7,16.2,12.1,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,378.8,380.9
7,3,22,7,15.2,12.1,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.2,389.5
7,3,23,7,14.1,12.1,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,357.2,372.6
7,4,0,1,13.2,11.9,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,364.4,380.5
7,4,1,1,12.6,11.6,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,350,369.9
7,4,2,1,12.2,11.4,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,352.8,362.3
7,4,3,1,11.5,10.7,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,351.2,360.3
7,4,4,1,11.4,10.6,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,348.5,371.1
7,4,5,1,11.6,10.3,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,352.6,388.4
7,4,6,1,13,10.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,368.6,436.8
7,4,7,1,14.8,11.4,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,384.3,461.2
7,4,8,1,16.5,11.6,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,393.5,488.9
7,4,9,1,18.9,11.5,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,403.7,545.4
7,4,10,1,20.1,11,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,412.7,571.3
7,4,11,1,19.5,11.7,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,417.8,580.9
7,4,12,1,19.6,11.5,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,421.7,576.9
7,4,13,1,20.2,12.1,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,424.3,575.2
7,4,14,1,19.9,12.5,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,436.1,572.9
7,4,15,1,19.3,13.3,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,438.2,559.8
7,4,16,1,18.9,13.6,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,435.5,540.8
7,4,17,1,17.9,14.1,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,424.8,508.6
7,4,18,1,18,14.3,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,427.2,484
7,4,19,1,17.8,14.4,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,402.3,456.2
7,4,20,1,17.5,14,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,381.8,434.7
7,4,21,1,17.1,13.1,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,380.9,422.9
7,4,22,1,16.3,13.3,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,389.5,393.2
7,4,23,1,15.8,13.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,372.6,377.4
7,5,0,2,15.5,13.3,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,380.5,386.6
7,5,1,2,15.6,13.5,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,369.9,379.9
7,5,2,2,15.7,13.8,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,362.3,372.3
7,5,3,2,15.3,14.2,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,360.3,379.6
7,5,4,2,14.8,13.4,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,371.1,394.7
7,5,5,2,15.3,12.6,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,388.4,419.9
7,5,6,2,15.2,12.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,436.8,439.5
7,5,7,2,15.6,13,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,461.2,471.1
7,5,8,2,17.2,13.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,488.9,503.3
7,5,9,2,16.6,11,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,545.4,539.1
7,5,10,2,18,10.1,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,571.3,552.4
7,5,11,2,18.5,9.3,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,580.9,562.1
7,5,12,2,18.7,9.8,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,576.9,562.1
7,5,13,2,19.4,9,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,575.2,578
7,5,14,2,20,9.2,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,572.9,579.1
7,5,15,2,20.5,9.1,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,559.8,565.3
7,5,16,2,21.1,8.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,540.8,535.2
7,5,17,2,20,8,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,508.6,504.1
7,5,18,2,20.6,8.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,484,479.4
7,5,19,2,19.8,8.4,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,456.2,459.1
7,5,20,2,18.6,8.5,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,434.7,427.1
7,5,21,2,17.3,8.9,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,422.9,408.6
7,5,22,2,16.6,8.8,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,393.2,404.7
7,5,23,2,15.6,8.6,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,377.4,400
7,6,0,3,14.5,7.9,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,386.6,391.5
7,6,1,3,13.4,7.8,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,379.9,385.9
7,6,2,3,12.3,7.2,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,372.3,382
7,6,3,3,11.1,6.7,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,379.6,377
7,6,4,3,11.2,7,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,394.7,388.5
7,6,5,3,10.8,7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,419.9,404.7
7,6,6,3,12.1,7.9,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,439.5,437.5
7,6,7,3,13.7,8.8,437.5,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,471.1,466.9
7,6,8,3,16.5,9.3,466.9,437.5,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,503.3,481.6
7,6,9,3,17.7,7.1,481.6,466.9,437.5,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,539.1,541
7,6,10,3,17.7,6.9,541,481.6,466.9,437.5,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,552.4,554.6
7,6,11,3,18.5,7.1,554.6,541,481.6,466.9,437.5,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,562.1,549.9
7,6,12,3,19.2,5.7,549.9,554.6,541,481.6,466.9,437.5,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.1,553.9
7,6,13,3,21.2,7.7,553.9,549.9,554.6,541,481.6,466.9,437.5,404.7,388.5,377,382,385.9,391.5,400,404.7,408.6,427.1,459.1,479.4,504.1,535.2,565.3,579.1,578,562.9
